idrbd,nom_rbd,cod_reg_rbd,cod_pro_rbd,cod_com_rbd,nom_com_rbd,cod_deprov_rbd,nom_deprov_rbd,rural_rbd,efectivr,superar,iniciar,mejorar,integrar,igualdr,cluster,indicer,sel2016_25,sel2016_35,sel
227,ESCUELA BASICA PRESIDENTE BALMACEDA,2,22,2201,CALAMA,22,EL LOA,1,55.925886,47.355361,95.38,92.59259299999999,93.916667,97.03680799999999,212,67.570662,1,2,1
228,ESCUELA BASICA VADO DE TOPATER,2,22,2201,CALAMA,22,EL LOA,1,52.997968,38.877337,89.38,100,92.833333,96.83441999999999,211,63.802942,2,2,3
229,ESCUELA REPUBLICA DE CHILE,2,22,2201,CALAMA,22,EL LOA,1,53.740047,41.94532,94.18000000000001,92.59259299999999,68.333333,96.74019800000001,211,63.830669,2,2,3
230,ESCUELA BASICA ANDRES BELLO,2,22,2201,CALAMA,22,EL LOA,1,55.631339,36.89977,98.3,92.59259299999999,87.5,96.681439,212,64.3103,2,2,3
231,ESCUELA BASICA JOHN FITZGERALD KENNEDY,2,22,2201,CALAMA,22,EL LOA,1,63.194742,47.436613,90,100,93.666667,96.318662,211,69.93774500000001,2,1,2
232,ESCUELA BASICA PEDRO VERGARA KELLER,2,22,2201,CALAMA,22,EL LOA,1,53.366297,48.295009,86.63,92.59259299999999,90.166667,96.205856,212,65.991406,2,2,3
236,ESCUELA DE PARVULOS LAS ABEJITAS,2,22,2201,CALAMA,22,EL LOA,1,61.236657,45.853995,77.336364,100,64.09999999999999,95.520927,211,66.356467,2,2,3
237,ESCUELA DE PARVULOS LLAMITO BLANCO,2,22,2201,CALAMA,22,EL LOA,1,61.236657,45.853995,78.618182,100,66.2,95.520927,211,66.538377,2,2,3
238,ESCUELA DIFERENCIAL LOA,2,22,2201,CALAMA,22,EL LOA,1,,,100,92.59259299999999,91.25,98.09200300000001,251,97.12740700000001,1,2,1
239,ESCUELA BASICA 21 DE MAYO,2,22,2201,CALAMA,22,EL LOA,1,48.559804,37.585278,92.90000000000001,92.59259299999999,78.75,96.114383,212,60.999521,2,2,3
240,ESCUELA BASICA REPUBLICA DE FRANCIA,2,22,2201,CALAMA,22,EL LOA,1,57.793153,37.54244,99.59999999999999,92.59259299999999,90.833333,97.434259,211,65.700405,2,2,3
241,ESCUELA PARVULARIA LAS ARDILLAS,2,22,2201,CALAMA,22,EL LOA,1,61.236657,45.853995,88.845455,92.59259299999999,78.7,96.97043600000001,211,67.947757,2,2,3
243,ESCUELA BASICA PUKARA,2,22,2201,CALAMA,22,EL LOA,2,61.815634,48.94321,88.88888900000001,92.59259299999999,86.25,96.78626,221,69.366546,1,2,1
244,ESCUELA DE PARVULOS LOS ENANITOS,2,22,2201,CALAMA,22,EL LOA,1,61.236657,45.853995,74.545455,92.59259299999999,54.5,96.944695,211,65.874094,2,2,3
245,ESCUELA DE PARVULOS PAPELUCHO,2,22,2201,CALAMA,22,EL LOA,1,61.236657,45.853995,82.18181800000001,92.59259299999999,81.5,95.520927,211,67.369047,2,2,3
246,ESCUELA BASICA SENORA DE LA CANDELARIA,2,22,2201,CALAMA,22,EL LOA,2,52.016694,48.101587,73.444444,92.59259299999999,80.8,96.649869,221,64.276111,2,2,3
248,ESCUELA BASICA SAN JOSE,2,22,2201,CALAMA,22,EL LOA,2,79.52212400000001,49.161152,85.5,92.59259299999999,90.25,95.865146,221,75.772992,1,2,1
252,ESCUELA BASICA SAN FRANCISCO,2,22,2201,CALAMA,22,EL LOA,2,67.36716800000001,51.254934,63.644444,92.59259299999999,48.4,96.988454,221,68.705212,1,2,1
253,COLEGIO ADVENTISTA DE CALAMA,2,22,2201,CALAMA,22,EL LOA,1,70.51757499999999,45.082903,82.34999999999999,92.427984,70.166667,96.334608,231,70.206222,2,2,3
254,FUNDACION EDUC.COLEGIO NUESTRA SRA.DE AYQUINA,2,22,2201,CALAMA,22,EL LOA,1,74.256423,45.059234,87.15000000000001,92.59259299999999,100,96.600278,231,73.424375,2,2,3
255,COLEGIO EJERCITO DE SALVACION,2,22,2201,CALAMA,22,EL LOA,1,60.97373,44.554871,96.15000000000001,92.59259299999999,71.416667,96.46612,232,67.44987500000001,2,1,2
256,INSTITUTO OBISPO SILVA LEZAETA,2,22,2201,CALAMA,22,EL LOA,1,71.20531800000001,49.762787,84.55,100,76,95.76011800000001,231,72.219774,2,2,3
262,ESCUELA DE PARVULOS MICKEY MOUSE,2,22,2201,CALAMA,22,EL LOA,1,61.236657,45.853995,85.18181800000001,74.074074,78.2,95.520927,211,67.013676,2,2,3
265,ESCUELA DE PARVULOS LOS CONEJITOS,2,22,2201,CALAMA,22,EL LOA,1,61.236657,45.853995,80.8,92.59259299999999,63,95.520927,211,66.361138,2,2,3
268,ESC. BASICA RURAL SAN ANTONIO DE PADUA,2,22,2202,OLLAGÃE,22,EL LOA,2,65.68896599999999,48.101587,85.811111,92.59259299999999,73,96.756737,221,69.710362,1,2,1
269,ESCUELA BASICA SAN PEDRO DE ATACAMA,2,22,2203,SAN PEDRO DE ATACAMA,22,EL LOA,2,57.099991,48.304661,78.42,92.59259299999999,59.416667,96.218284,221,65.348209,2,2,3
270,ESCUELA BASICA TOCONAO,2,22,2203,SAN PEDRO DE ATACAMA,22,EL LOA,2,75.017152,55.854725,98.3,92.59259299999999,90.833333,97.683436,221,77.177544,1,2,1
271,ESCUELA BASICA CAMAR,2,22,2203,SAN PEDRO DE ATACAMA,22,EL LOA,2,61.815634,48.94321,55.466667,92.59259299999999,29.6,97.283474,221,64.638099,2,2,3
273,ESCUELA BASICA SOLOR,2,22,2203,SAN PEDRO DE ATACAMA,22,EL LOA,2,58.837278,49.161152,90.42222200000001,92.59259299999999,86,96.595056,221,68.363013,1,2,1
274,ESCUELA BASICA SAN ROQUE,2,22,2203,SAN PEDRO DE ATACAMA,22,EL LOA,2,82.345167,48.63137,95.09999999999999,92.59259299999999,82.583333,97.78657,221,77.284559,1,2,1
276,ESCUELA BASICA TALABRE,2,22,2203,SAN PEDRO DE ATACAMA,22,EL LOA,2,61.815634,48.94321,63.033333,100,43.75,97.84908299999999,221,66.072181,1,2,1
277,ESCUELA BASICA SAN BARTOLOME,2,22,2203,SAN PEDRO DE ATACAMA,22,EL LOA,2,57.781403,49.161152,63.222222,92.59259299999999,36.4,97.82309600000001,221,64.13050800000001,2,2,3
279,LICEO INDUSTRIAL EULOGIO GORDO MONEO,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,47.394693,43.357135,0,74.074074,0,94.739734,232,52.000257,2,2,3
280,LICEO COMERCIAL JERARDO MUNOZ CAMPO,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,46.923398,48.101587,100,92.59259299999999,94.666667,94.01047800000001,232,64.09759200000001,2,2,3
283,LICEO TECNICO DE ANTOFAGASTA,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,46.215927,44.630756,89.481818,92.59259299999999,61.416667,93.504074,232,60.458995,2,2,3
284,LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMONDE SILVA,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,50.973773,46.663721,85.05,92.59259299999999,52.75,94.49431300000001,232,62.307239,2,2,3
285,LICEO MARTA NAREA DIAZ,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,51.021514,44.495105,0,92.59259299999999,0,92.429693,232,53.522974,2,2,3
286,LICEO LA PORTADA,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,44.562044,49.918243,76.545455,99.709513,33.166667,92.967443,232,59.163153,2,2,3
287,LICEO DOMINGO HERRERA RIVERA,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,57.134747,47.601897,100,92.433294,88.166667,96.070814,232,67.86096600000001,2,1,2
288,ESCUELA JAPON,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,69.12978200000001,49.307153,100,92.59259299999999,92.916667,97.663693,211,73.36772000000001,1,2,1
289,ESCUELA ESPANA,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,48.61302,44.069646,0,92.59259299999999,0,95.574157,212,53.204485,2,2,3
291,ESCUELA PADRE GUSTAVO LE PAIGE WALQUE,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,59.727356,49.428093,95.95,92.459126,93.083333,96.509275,212,69.431377,1,2,1
292,ESCUELA REPUBLICA DE ITALIA,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,52.500485,46.920715,87.78,92.59259299999999,67,96.89503499999999,212,64.348539,2,2,3
293,ESCUELA JOSE PAPIC RADNIC,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,50.965908,52.388882,0,92.59259299999999,0,95.164211,212,56.314251,2,2,3
294,ESCUELA PROFESORA LJUBICA DOMIC WUTH,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,50.712182,42.691873,94.75,99.845679,69.833333,95.822649,211,62.971795,2,2,3
296,ESCUELA REPUBLICA DE LOS ESTADOS UNIDOS,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,50.195765,50.098319,92.5,92.59259299999999,61.916667,96.000051,212,64.217659,2,2,3
297,ESCUELA ALCALDE MAXIMILIANO POBLETE,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,46.772103,45.451723,93.8,92.18107000000001,45.916667,96.969759,212,61.132962,2,2,3
298,ESCUELA DARIO SALAS DIAZ,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,64.49427799999999,53.661828,81.02,92.59259299999999,48.916667,96.382262,211,69.251177,2,1,2
301,ESCUELA ROMULO J. PENA MATURANA,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,44.171344,38.747069,72.90000000000001,92.59259299999999,43.583333,95.003798,212,56.498431,2,2,3
302,ESCUELA JUAN LOPEZ,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,57.473515,51.419748,0,92.59259299999999,0,95.38137999999999,212,58.498485,2,2,3
303,ESCUELA REPUBLICA ARGENTINA,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,57.737775,49.177439,91.25,100,56.583333,95.20674200000001,212,66.38230900000001,2,1,2
304,LICEO ANDRES SABELLA,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,67.87952900000001,52.483269,100,92.59259299999999,75.833333,97.831002,231,72.97708,2,2,3
305,ESCUELA GONZALEZ ECHEGOYEN,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,63.603063,42.426101,91.09999999999999,92.59259299999999,59.583333,96.322429,212,66.90039400000001,2,1,2
306,ESCUELA HUANCHACA,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,57.941981,48.276956,99.2,100,80,97.35496000000001,212,68.326172,1,2,1
307,ESCUELA DE PARVULOS MARCELA PAZ,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,53.581493,46.739357,92.118182,100,83.8,96.925496,212,65.952872,2,2,3
310,ESCUELA CLAUDIO MATTE PEREZ,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,52.635786,44.024492,0,92.59259299999999,0,96.46115500000001,212,54.875405,2,2,3
311,ESC DIFERENCIAL JUAN SANDOVAL CARRASCO,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,,,80.5,92.59259299999999,60.625,98.09200300000001,251,89.40955,2,2,3
312,ESCUELA ECUADOR,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,54.833927,54.311899,95.25,92.59259299999999,58.166667,95.986932,211,67.088195,2,2,3
313,ESCUELA ARTURO PRAT,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,58.887695,46.496579,89.88,92.59259299999999,87.916667,96.85167199999999,212,67.755342,1,2,1
315,ESCUELA HEROES DE LA CONCEPCION,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,53.427172,45.53687,0,100,0,96.76350100000001,212,55.806347,2,2,3
316,ESCUELA LAS AMERICAS PROFESOR JUSTO VALLADARES ORELLANA,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,51.818765,43.260814,76.75,92.59259299999999,51.916667,95.664287,212,61.384799,2,2,3
317,ESCUELA LAS ROCAS,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,51.597113,43.639662,99.59999999999999,92.59259299999999,89,95.17850900000001,211,64.52716100000001,2,2,3
318,ESCUELA EDDA CUNEO DONNAGIO,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,81.717264,49.94225,83.55,92.59259299999999,87,97.149113,211,76.80687500000001,1,2,1
319,ESCUELA LA BANDERA,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,58.494606,48.212124,100,92.59259299999999,87.083333,97.190825,212,68.73039900000001,1,2,1
320,ESCUELA ARMANDO CARRERA GONZALEZ,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,52.956508,37.32018,79.52727299999999,92.59259299999999,47.833333,95.518207,232,60.072719,2,2,3
322,ESCUELA GENERAL MANUEL BAQUEDANO,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,54.599427,44.926627,90.53,92.59259299999999,69.333333,96.37482,212,64.734022,2,2,3
324,ESCUELA FUNDACION MINERA ESCONDIDA,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,44.682479,36.990839,94.83,100,79.166667,95.68384,212,59.58853,2,2,3
326,ESCUELA SANTIAGO AMENGUAL B.,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,52.720539,51.898242,79.48,92.59259299999999,29,95.800146,212,63.184791,2,2,3
329,LICEO LIBERTADORES DE CHILE,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,55.60766,46.269382,98.3,92.59259299999999,92.666667,95.959997,231,67.024646,2,2,3
330,ESCUELA DE PARVULOS LOS PINGUINITOS,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,53.581493,46.739357,96.636364,92.59259299999999,98,96.97193,212,66.796031,2,1,2
332,ESCUELA GABRIELA MISTRAL,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,47.739463,49.740408,81.3,92.59259299999999,75.416667,95.173501,212,63.029771,2,2,3
333,ESCUELA DE PARVULOS BLANCA NIEVES,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,53.581493,46.739357,82.636364,92.59259299999999,77.40000000000001,96.999779,212,64.932157,2,2,3
335,COLEGIO EVANGELICO JOSE LANCASTER,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,53.745526,39.280081,87.84,100,80,93.61185,232,62.749274,2,2,3
336,LICEO EXPERIMENTAL ARTISTICO-APLICACION,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,65.630105,44.035704,0,92.59259299999999,0,96.252788,231,59.640601,2,2,3
337,COLEGIO SANTA TERESITA,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,86.905742,47.803464,86.34999999999999,92.59259299999999,96.833333,96.908931,231,78.734578,1,2,1
340,CENTRO TRATAMIEN.INTEGRAL RAYITO DE SOL,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,,,79.5,92.59259299999999,100,98.09200300000001,251,94.86312100000001,2,1,2
341,ESCUELA PARTICULAR ADVENTISTA,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,66.581214,45.580087,0,92.59259299999999,0,96.943438,231,60.576882,2,2,3
342,COLEGIO INGLES SAN JOSE,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,81.747951,49.669004,87.15000000000001,92.59259299999999,96.666667,96.96251100000001,231,77.400001,1,2,1
343,ESCUELA PRESBITERIANA,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,64.130382,47.223264,84.90000000000001,74.074074,87.833333,97.181352,211,69.29780100000001,2,1,2
344,COLEGIO SANTA EMILIA,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,69.407409,55.520144,89.05,100,100,96.241371,231,74.74248299999999,2,1,2
350,ESCUELA PARTICULAR LIDIA MORENO,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,75.077159,42.087871,89.25,100,98.333333,96.777911,231,73.12596000000001,2,2,3
356,COLEGIO CORAZON DE MARIA,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,74.575592,49.42746,0,74.074074,0,97.02574900000001,231,64.259804,2,2,3
365,COLEGIO EAGLE SCHOOL,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,70.553487,49.717936,75.43000000000001,92.59259299999999,69.166667,96.412553,231,71.072559,2,2,3
367,COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT,2,21,2102,MEJILLONES,21,ANTOFAGASTA - TOCOPILLA,1,53.360084,51.313859,96.272727,92.59259299999999,65.166667,94.93564000000001,232,65.883501,2,2,3
368,ESCUELA BASICA JULIA HERRERA VARAS,2,21,2102,MEJILLONES,21,ANTOFAGASTA - TOCOPILLA,1,55.733759,50.106704,89.65000000000001,100,83.916667,96.87565600000001,212,67.53884600000001,1,2,1
369,ESCUELA LUCILA GODOY ALCAYAGA,2,21,2102,MEJILLONES,21,ANTOFAGASTA - TOCOPILLA,2,60.272283,49.161152,74.222222,92.59259299999999,45.75,96.557802,221,65.901269,1,2,1
370,ESCUELA ESTACION BAQUEDANO,2,21,2103,SIERRA GORDA,21,ANTOFAGASTA - TOCOPILLA,1,57.612679,40.085423,76.78,74.074074,32.916667,97.125592,212,61.642355,2,2,3
371,ESCUELA CARACOLES,2,21,2103,SIERRA GORDA,21,ANTOFAGASTA - TOCOPILLA,2,50.459239,46.1888,88.37000000000001,100,45.416667,96.379002,221,62.379196,2,2,3
372,LICEO POLITECNICO JOSE MIGUEL QUIROZ,2,21,2104,TALTAL,21,ANTOFAGASTA - TOCOPILLA,1,48.515327,38.044013,0,92.59259299999999,0,95.551626,232,51.476204,2,2,3
373,LICEO JUAN CORTES-MONROY CORTES,2,21,2104,TALTAL,21,ANTOFAGASTA - TOCOPILLA,1,57.813659,52.99489,79.7,92.59259299999999,68.666667,98.211207,232,67.903274,1,2,1
374,ESCUELA HOGAR VICTORIANO QUINTEROS SOTO,2,21,2104,TALTAL,21,ANTOFAGASTA - TOCOPILLA,1,51.07225,48.130585,97.90000000000001,74.074074,92.5,97.49840500000001,212,65.803427,2,2,3
375,ESCUELA VICTOR CARVAJAL MEZA,2,21,2104,TALTAL,21,ANTOFAGASTA - TOCOPILLA,1,61.333131,48.038518,99.05,92.31824400000001,94.666667,97.75948800000001,211,70.173829,1,2,1
377,ESCUELA PARANAL,2,21,2104,TALTAL,21,ANTOFAGASTA - TOCOPILLA,2,51.991121,50.621342,87.444444,92.59259299999999,73,95.070826,221,65.07479100000001,2,2,3
379,LICEO FEDERICO VARELA,3,32,3201,CHAÃARAL,31,COPIAPO,1,51.235529,49.918243,95.3,92.59259299999999,62.833333,95.87159,332,64.737522,2,2,3
380,ESCUELA BASICA DIEGO PORTALES PALAZUELOS,3,32,3201,CHAÃARAL,31,COPIAPO,1,50.707049,52.432238,96.15000000000001,74.074074,87.5,96.237965,312,66.24046800000001,2,2,3
381,ESCUELA BASICA PEDRO LUJAN,3,32,3201,CHAÃARAL,31,COPIAPO,1,60.61845,56.689609,92.38,92.59259299999999,81,97.201446,312,71.130887,1,2,1
382,ESCUELA BASICA GASPAR CABRALES,3,32,3201,CHAÃARAL,31,COPIAPO,1,61.224045,41.598025,88.15000000000001,92.59259299999999,95.166667,96.971923,311,67.53335199999999,2,2,3
383,ESC. BAS. DIFERENCIAL JOSE LUIS OLIVARES A.,3,32,3201,CHAÃARAL,31,COPIAPO,1,,,88.75,92.59259299999999,95,98.09200300000001,351,95.73455,1,2,1
384,LICEO MANUEL MAGALHAES MEDLING,3,32,3202,DIEGO DE ALMAGRO,31,COPIAPO,1,60.278628,46.578057,97.409091,92.59259299999999,90.416667,95.628596,332,68.60047,2,1,2
386,ESCUELA ALIRO LAMAS CASTILLO,3,32,3202,DIEGO DE ALMAGRO,31,COPIAPO,1,62.589811,46.685384,99.2,92.59259299999999,76.416667,97.254454,312,69.25080300000001,1,2,1
387,ESC. BASICA EMPERATRIZ SEPULVEDA LANDEROS,3,32,3202,DIEGO DE ALMAGRO,31,COPIAPO,2,61.440205,48.63137,94.777778,100,58.4,96.713722,322,68.233345,1,2,1
390,ESCUELA COEDUCACIONAL PARTICULAR,3,32,3202,DIEGO DE ALMAGRO,31,COPIAPO,1,62.932504,51.878755,74.95,92.59259299999999,54.416667,97.054541,311,68.23276199999999,2,1,2
392,LICEO DIEGO DE ALMEIDA,3,32,3202,DIEGO DE ALMAGRO,31,COPIAPO,1,63.13024,43.678729,93.336364,92.59259299999999,62.083333,96.09255899999999,331,67.284796,2,2,3
396,INSTITUTO COMERCIAL ALEJANDRO RIVERA DIAZ,3,31,3101,COPIAPO,31,COPIAPO,1,53.825952,49.918243,87.590909,92.59259299999999,94.833333,93.543271,332,66.321203,2,2,3
397,ESCUELA MEDARDO CANO GODOY,3,31,3101,COPIAPO,31,COPIAPO,1,54.191085,45.686887,86.666667,92.59259299999999,65.333333,90.605304,332,63.094715,2,2,3
399,LICEO JOSE ANTONIO CARVAJAL,3,31,3101,COPIAPO,31,COPIAPO,1,43.73478,38.666188,81.936364,92.59259299999999,44.333333,90.658107,332,55.937885,2,2,3
400,LICEO MERCEDES FRITIS MACKENNEY,3,31,3101,COPIAPO,31,COPIAPO,1,70.876232,62.328615,73.33,92.59259299999999,51.25,95.966163,332,73.602926,1,2,1
401,ESCUELA BERNARDO O HIGGINS,3,31,3101,COPIAPO,31,COPIAPO,1,52.420812,38.994273,91.45,92.59259299999999,94,97.186347,311,63.733945,2,2,3
403,ESCUELA LAURA ROBLES SILVA,3,31,3101,COPIAPO,31,COPIAPO,1,50.555592,47.219787,80.53,92.59259299999999,63.166667,95.10844400000001,312,62.692952,2,2,3
404,ESC.EDUC.DIFERENCIAL MARIA LUZ LANZA PIZARRO,3,31,3101,COPIAPO,31,COPIAPO,1,,,83.4375,92.59259299999999,87.5,98.09200300000001,351,93.75240700000001,2,1,2
405,ESCUELA LOS ESTANDARTES,3,31,3101,COPIAPO,31,COPIAPO,1,48.810395,52.871854,98.45,92.59259299999999,96.25,94.27924,312,66.17675,2,2,3
406,ESCUELA VICENTE SEPULVEDA ROJO,3,31,3101,COPIAPO,31,COPIAPO,1,52.812908,46.351094,97.90000000000001,92.59259299999999,74.583333,95.419489,312,64.966388,2,2,3
407,ESCUELA JESUS FERNANDEZ HIDALGO,3,31,3101,COPIAPO,31,COPIAPO,1,52.614023,45.340725,74.13,92.59259299999999,41.333333,92.644059,312,60.910603,2,2,3
408,ESCUELA PEDRO LEON GALLO,3,31,3101,COPIAPO,31,COPIAPO,1,59.074995,45.03249,90.15000000000001,92.59259299999999,87.166667,97.72300199999999,311,67.58509100000001,2,2,3
410,ESCUELA JOSE MANSO DE VELASCO,3,31,3101,COPIAPO,31,COPIAPO,1,52.551124,47.161351,88.09999999999999,92.59259299999999,62.583333,95.271413,312,63.875823,2,2,3
411,ESCUELA LAS CANTERAS,3,31,3101,COPIAPO,31,COPIAPO,1,53.501536,43.494527,100,92.59259299999999,94.583333,96.305842,312,65.742339,2,2,3
413,ESCUELA LAS BRISAS,3,31,3101,COPIAPO,31,COPIAPO,1,47.654693,49.811159,92.59999999999999,92.59259299999999,65.666667,93.954109,312,62.94045,2,2,3
415,LICEO DE MUSICA,3,31,3101,COPIAPO,31,COPIAPO,1,73.90539699999999,47.232299,90,92.59259299999999,63.75,96.671491,331,72.27712,2,1,2
416,ESCUELA ABRAHAM SEPULVEDA PIZARRO,3,31,3101,COPIAPO,31,COPIAPO,1,54.278208,44.085933,95.13,100,76.833333,96.59676500000001,311,65.22775300000001,2,2,3
417,COLEGIO BUEN PASTOR,3,31,3101,COPIAPO,31,COPIAPO,1,57.44794,38.915227,91.54000000000001,92.59259299999999,78,97.486216,311,64.843221,2,2,3
418,ESCUELA ISABEL PENA MORALES,3,31,3101,COPIAPO,31,COPIAPO,1,63.913123,50.32381,100,91.887125,92.25,97.749247,311,71.69359900000001,1,2,1
419,ESCUELA HERNAN MARQUEZ HUERTA,3,31,3101,COPIAPO,31,COPIAPO,1,50.492158,51.473915,96.25,74.074074,68.25,96.618094,312,65.019757,2,2,3
420,ESCUELA FUNDICION PAIPOTE,3,31,3101,COPIAPO,31,COPIAPO,1,45.159286,46.237212,72.64,100,56.25,96.849001,312,60.133036,2,2,3
421,ESCUELA BRUNO ZAVALA FREDES,3,31,3101,COPIAPO,31,COPIAPO,1,57.147926,38.768871,87,92.59259299999999,78.5,96.818337,311,64.296902,2,2,3
423,ESCUELA SAN PEDRO,3,31,3101,COPIAPO,31,COPIAPO,2,46.446697,44.157326,83.13,92.59259299999999,72.333333,96.382876,322,61.20988,2,2,3
427,ESCUELA LUIS CRUZ MARTINEZ,3,31,3101,COPIAPO,31,COPIAPO,1,63.438619,48.533534,94.45,92.59259299999999,80.5,97.536033,312,70.063458,1,2,1
429,LICEO CATOLICO ATACAMA,3,31,3101,COPIAPO,31,COPIAPO,1,72.232981,41.173834,89.05,92.59259299999999,98.75,97.08145500000001,331,71.745148,2,2,3
430,LICEO POLITECNICO BELEN,3,31,3101,COPIAPO,31,COPIAPO,1,62.190395,46.384235,88.772727,92.59259299999999,91.5,96.71091199999999,332,69.027648,1,2,1
431,LICEO SAGRADO CORAZON,3,31,3101,COPIAPO,31,COPIAPO,1,65.941805,53.579684,99.15000000000001,92.59259299999999,77.166667,97.64826100000001,331,72.542582,2,1,2
433,COLEGIO ADVENTISTA DE COPIAPO,3,31,3101,COPIAPO,31,COPIAPO,1,64.942058,49.222823,95.75,92.59259299999999,84.666667,97.25746599999999,331,71.03778,2,2,3
434,ESCUELA SAN VICENTE DE PAUL,3,31,3101,COPIAPO,31,COPIAPO,1,60.14711,46.257977,92.2,100,56.166667,97.884006,311,67.081479,2,2,3
437,ESCUELA TECNICO PROFESIONAL,3,31,3101,COPIAPO,31,COPIAPO,1,75.82844,37.950313,85.481818,92.59259299999999,70.666667,96.039879,331,70.325478,2,2,3
438,LICEO MANUEL BLANCO ENCALADA,3,31,3102,CALDERA,31,COPIAPO,1,45.791666,42.090727,0,92.59259299999999,0,92.48203599999999,332,50.92622,2,2,3
439,ESCUELA TOTORAL,3,31,3101,COPIAPO,31,COPIAPO,2,53.719496,48.828714,0,92.59259299999999,0,92.269261,321,55.699343,2,2,3
440,COLEGIO PARROQUIAL PADRE NEGRO,3,31,3102,CALDERA,31,COPIAPO,1,64.552634,47.995388,85.545455,92.59259299999999,80,96.02768500000001,332,69.433853,1,2,1
441,ESCUELA DE CONCENTRACION,3,31,3103,TIERRA AMARILLA,31,COPIAPO,1,50.719352,44.678576,53.990909,92.59259299999999,29.166667,95.970477,332,58.939306,2,2,3
